what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1354049470324
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1354049470324
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1354049470324
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1354049470324
started,bundle,com.aptana.interactive_console,2.7.1.2012100913,"com.aptana.interactive_console",1354049470324
started,bundle,com.aptana.shared_core,2.7.1.2012100913,"com.aptana.shared_core",1354049470324
started,bundle,com.python.pydev,2.7.1.2012100913,"com.python.pydev",1354049470324
started,bundle,com.python.pydev.analysis,2.7.1.2012100913,"com.python.pydev.analysis",1354049470324
started,bundle,com.python.pydev.codecompletion,2.7.1.2012100913,"com.python.pydev.codecompletion",1354049470324
started,bundle,com.python.pydev.refactoring,2.7.1.2012100913,"com.python.pydev.refactoring",1354049470324
started,bundle,org.python.pydev,2.7.1.2012100913,"org.python.pydev",1354049470324
started,bundle,org.python.pydev.core,2.7.1.2012100913,"org.python.pydev.core",1354049470324
started,bundle,org.python.pydev.debug,2.7.1.2012100913,"org.python.pydev.debug",1354049470324
started,bundle,org.python.pydev.django,2.7.1.2012100913,"org.python.pydev.django",1354049470324
started,bundle,org.python.pydev.jython,2.7.1.2012100913,"org.python.pydev.jython",1354049470324
started,bundle,org.python.pydev.parser,2.7.1.2012100913,"org.python.pydev.parser",1354049470325
started,bundle,org.python.pydev.red_core,2.7.1.2012100913,"org.python.pydev.red_core",1354049470325
started,bundle,org.python.pydev.refactoring,2.7.1.2012100913,"org.python.pydev.refactoring",1354049470325
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1354049470410
os,sysinfo,,,"macosx",1354049470415
arch,sysinfo,,,"x86_64",1354049470415
ws,sysinfo,,,"cocoa",1354049470415
locale,sysinfo,,,"en_US",1354049470415
processors,sysinfo,,,"2",1354049470416
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1354049470416
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1354049470416
java.specification.name,sysinfo,,,"Java Platform API Specification",1354049470416
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1354049470416
java.specification.version,sysinfo,,,"1.6",1354049470416
java.vendor,sysinfo,,,"Apple Inc.",1354049470416
java.version,sysinfo,,,"1.6.0_37",1354049470416
java.vm.info,sysinfo,,,"mixed mode",1354049470416
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1354049470416
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1354049470416
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1354049470416
java.vm.specification.version,sysinfo,,,"1.0",1354049470416
java.vm.vendor,sysinfo,,,"Apple Inc.",1354049470416
java.vm.version,sysinfo,,,"20.12-b01-434",1354049470416
started,bundle,org.eclipse.datatools.sqltools.parsers.sql.query,1.2.0.v201004291415,"org.eclipse.datatools.sqltools.parsers.sql.query",1354049470566
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1354049470782
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1354049470901
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1354049471116
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1354049471120
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201106081058,"org.eclipse.cdt.codan.ui.cxx",1354049471147
started,bundle,org.eclipse.cdt.make.core,7.1.0.201106081058,"org.eclipse.cdt.make.core",1354049471199
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.core",1354049471351
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1354049471460
started,bundle,org.eclipse.cdt.core,5.3.0.201106081058,"org.eclipse.cdt.core",1354049471530
started,bundle,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui",1354049472034
started,bundle,org.eclipse.cdt.make.ui,7.1.0.201106081058,"org.eclipse.cdt.make.ui",1354049472038
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201106081058,"org.eclipse.cdt.codan.core.cxx",1354049472044
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201106081058,"org.eclipse.cdt.codan.core",1354049472048
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers",1354049472068
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1354049472716
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1354049473038
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1354049473156
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1354049480107
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1354049480337
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1354049499585
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1354049500471
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1354049500661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1354049503104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1354049504162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354049507052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354049517379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354049623842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354049628682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354049629609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354049629704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354049672438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1354049679488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354049682098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354049685356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354050665507
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1354050672360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354050745762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354050795619
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1354050796357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354050798804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354050801585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354050926221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354050927246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354050930235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354050973517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051007290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051051953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051062898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1354051106637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1354051111659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051136113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051139493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051150848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051151874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1354051240262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1354051242552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354051256100
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1354051295332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051305169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051308499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354051328081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051333571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051349369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051351692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051354764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354051373382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051375059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051384571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051408522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051429473
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051455943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051463869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051478020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051481382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354051482385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051484315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051523621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1354051527157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051527980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051546155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051549080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051627818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051633161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051738768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051740798
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051741600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354051750025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051752597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051921941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354051926270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052029118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354052048010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052049017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052085425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052093644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052168524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052177044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052238125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1354052255714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1354052260204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1354052269398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052293580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052295664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052302462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052305718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354052310669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052312562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052313506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052320749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052728425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354052742167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052743597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052904550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354052913831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053028548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354053051061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053052301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053112688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1354053117717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053118482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053204099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053211371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053226846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053228767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053254003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354053257670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354053265789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053267398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053284157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053288524
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053289972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354053294531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053295179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053368414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053369434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053375626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053377383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053378961
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354053383740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053387287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053394685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053396365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053714931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354053716425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056529919
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1354056533296
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1354056533525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056537344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056538249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354056556785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056558646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056783095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056784038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056785223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056785307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056837484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056838358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056845552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056847180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056851677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056851993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056853149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056853461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056854428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056856500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056968080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056977585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056979167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354056979265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354065779543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354065789915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354065791542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354065791632
