what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781140342
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781158413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781183553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781329351
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357781354418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781358429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781638225
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781638814
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357781654168
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781654391
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357781661988
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781662216
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357781662947
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781663159
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357781693253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781699068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781837042
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781837060
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357781866235
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781866425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781870733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781888235
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781945459
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357781990382
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781990829
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781990883
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781992532
closed,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781992532
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781993354
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357781998655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357782139535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357782171451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357782477352
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357782527094
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357782527305
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357782607821
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357782608990
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357782610135
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357782610395
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357782610489
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357782610663
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357782642055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357782708136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357782711573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357782863917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357782946781
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1357783013308
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357783016890
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1357783026838
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357783033707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357783039739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357783043703
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357783051116
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357783051649
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357783060902
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357783061162
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357783072799
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357783072993
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357783073408
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357783073592
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357783115534
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357783115712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357783133824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357783143867
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357783213939
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357783214198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357783241126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357784247282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357784252405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357784438044
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357784444336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357784499357
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357784546431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357784562865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357784862550
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357784862576
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357784894133
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357784895009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357784900887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357785023692
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1357785033701
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1357785033889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357785088192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357785099778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357785120185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357785126338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357785128767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357785134507
